1983,5,17,1905
1983,5,18,1838
1983,5,19,1861
1983,5,20,1866
1983,5,21,1890
1983,5,22,1902
1983,5,23,1896
1983,5,24,1890
1983,5,25,1887
1983,5,26,1863
1983,5,27,1888
1983,5,28,1937
1983,5,29,1953
1983,5,30,1946
1983,5,31,1968
1983,6,1,2036
1983,6,2,2125
1983,6,3,2168
1983,6,4,2169
1983,6,5,2144
1983,6,6,2116
1983,6,7,2107
1983,6,8,2061
1983,6,9,2091
1983,6,10,2141
1983,6,11,2163
1983,6,12,2141
1983,6,13,2175
1983,6,14,2275
1983,6,15,2305
1983,6,16,2178
1983,6,17,2100
1983,6,18,2031
1983,6,19,2011
1983,6,20,2030
1983,6,21,2049
1983,6,22,2079
1983,6,23,2126
1983,6,24,2209
1983,6,25,2276
1983,6,26,2252
1983,6,27,2191
1983,6,28,2124
1983,6,29,2074
1983,6,30,2042
1983,7,1,2102
1983,7,2,2269
1983,7,3,2308
1983,7,4,2261
1983,7,5,2224
1983,7,6,2133
1983,7,7,2069
1983,7,8,2093
1983,7,9,2124
1983,7,10,2136
1983,7,11,2154
1983,7,12,2126
1983,7,13,2086
1983,7,14,2033
1983,7,15,2010
1983,7,16,2035
1983,7,17,2044
1983,7,18,2052
1983,7,19,2118
1983,7,20,2253
1983,7,21,2264
1983,7,22,2186
1983,7,23,2118
1983,7,24,2122
1983,7,25,2165
1983,7,26,2206
1983,7,27,2258
1983,7,28,2273
1983,7,29,2237
1983,7,30,2221
1983,7,31,2174
1983,8,1,2266
1983,8,2,2578
1983,8,3,2665
1983,8,4,2623
1983,8,5,2624
1983,8,6,2491
1983,8,7,2395
1983,8,8,2487
1983,8,9,2535
1983,8,10,2508
1983,8,11,2452
1983,8,12,2362
1983,8,13,2240
1983,8,14,2164
1983,8,15,2125
1983,8,16,2076
1983,8,17,2084
1983,8,18,2056
1983,8,19,1990
1983,8,20,1986
1983,8,21,2075
1983,8,22,2392
1983,8,23,2439
1983,8,24,2361
1983,8,25,2343
1983,8,26,2353
1983,8,27,2312
1983,8,28,2259
1983,8,29,2160
1983,8,30,2025
1983,8,31,1947
1983,9,1,1920
1983,9,2,1959
1983,9,3,2037
1983,9,4,2143
1983,9,5,2359
1983,9,6,2556
1983,9,7,2557
1983,9,8,2440
1983,9,9,2312
1983,9,10,2202
1983,9,11,2079
1983,9,12,1987
1983,9,13,1946
1983,9,14,1994
1983,9,15,2082
1983,9,16,2149
1983,9,17,2173
1983,9,18,2131
1983,9,19,2060
1983,9,20,2034
1983,9,21,2042
1983,9,22,2064
1983,9,23,2092
1983,9,24,2128
1983,9,25,2113
1983,9,26,2063
1983,9,27,2000
1983,9,28,1920
1983,9,29,1882
1983,9,30,1906
1983,10,1,2038
1983,10,2,2153
1983,10,3,2169
1983,10,4,2221
1983,10,5,2333
1983,10,6,2456
1983,10,7,2475
1983,10,8,2343
1983,10,9,2186
1983,10,10,2055
1983,10,11,1935
1983,10,12,1856
1983,10,13,1794
1983,10,14,1948
1983,10,15,2243
1983,10,16,2103
1983,10,17,1979
1983,10,18,1963
1983,10,19,1974
1983,10,20,2044
1983,10,21,2136
1983,10,22,2157
1983,10,23,2137
1983,10,24,2114
1983,10,25,2080
1983,10,26,1975
1983,10,27,1890
1983,10,28,1838
1983,10,29,1821
1983,10,30,1844
1983,10,31,1913
1983,11,1,2024
1983,11,2,2142
1983,11,3,2268
1983,11,4,2357
1983,11,5,2368
1983,11,6,2337
1983,11,7,2309
1983,11,8,2406
1983,11,9,2774
1983,11,10,2616
1983,11,11,2257
1983,11,12,2172
1983,11,13,2170
1983,11,14,2248
1983,11,15,2232
1983,11,16,2196
1983,11,17,2202
1983,11,18,2235
1983,11,19,2283
1983,11,20,2301
1983,11,21,2310
1983,11,22,2332
1983,11,23,2305
1983,11,24,2236
1983,11,25,2227
1983,11,26,2187
1983,11,27,2088
1983,11,28,2040
1983,11,29,2032
1983,11,30,2027
1983,12,1,2047
1983,12,2,2061
1983,12,3,2036
1983,12,4,2005
1983,12,5,1985
1983,12,6,1951
1983,12,7,1902
1983,12,8,1863
1983,12,9,1829
1983,12,10,1813
1983,12,11,1799
1983,12,12,1755
1983,12,13,1739
1983,12,14,1738
1983,12,15,1744
1983,12,16,1769
1983,12,17,1784
1983,12,18,1806
1983,12,19,1830
1983,12,20,1838
1983,12,21,1831
1983,12,22,1821
1983,12,23,1798
1983,12,24,1750
1983,12,25,1708
1983,12,26,1781
1983,12,27,1817
1983,12,28,1726
1983,12,29,1715
1983,12,30,1704
1983,12,31,1704
1984,1,1,1744
1984,1,2,1780
1984,1,3,1786
1984,1,4,1800
1984,1,5,1803
1984,1,6,1768
1984,1,7,1756
1984,1,8,1741
1984,1,9,1728
1984,1,10,1704
1984,1,11,1668
1984,1,12,1646
1984,1,13,1649
1984,1,14,1681
1984,1,15,1708
1984,1,16,1781
1984,1,17,1855
1984,1,18,1911
1984,1,19,1985
1984,1,20,2006
1984,1,21,1962
1984,1,22,1891
1984,1,23,1791
1984,1,24,1681
1984,1,25,1594
1984,1,26,1566
1984,1,27,1574
1984,1,28,1615
1984,1,29,1621
1984,1,30,1626
1984,1,31,1642
1984,2,1,1655
1984,2,2,1673
1984,2,3,1711
1984,2,4,1756
1984,2,5,1772
1984,2,6,1730
1984,2,7,1696
1984,2,8,1654
1984,2,9,1613
1984,2,10,1597
1984,2,11,1608
1984,2,12,1578
1984,2,13,1552
1984,2,14,1530
1984,2,15,1557
1984,2,16,1626
1984,2,17,1731
1984,2,18,1794
1984,2,19,1833
1984,2,20,1876
1984,2,21,1800
1984,2,22,1714
1984,2,23,1630
1984,2,24,1512
1984,2,25,1434
1984,2,26,1432
1984,2,27,1481
1984,2,28,1509
1984,2,29,1518
1984,3,1,1570
1984,3,2,1622
1984,3,3,1661
1984,3,4,1697
1984,3,5,1701
1984,3,6,1697
1984,3,7,1681
1984,3,8,1658
1984,3,9,1638
1984,3,10,1626
1984,3,11,1606
1984,3,12,1620
1984,3,13,1678
1984,3,14,1727
1984,3,15,1776
1984,3,16,1871
1984,3,17,1971
1984,3,18,2006
1984,3,19,1968
1984,3,20,1898
1984,3,21,1812
1984,3,22,1761
1984,3,23,1735
1984,3,24,1736
1984,3,25,1750
1984,3,26,1737
1984,3,27,1715
1984,3,28,1679
1984,3,29,1677
1984,3,30,1711
1984,3,31,1767
1984,4,1,1835
1984,4,2,1896
1984,4,3,1925
1984,4,4,1911
1984,4,5,1885
1984,4,6,1838
1984,4,7,1787
1984,4,8,1775
1984,4,9,1755
1984,4,10,1705
1984,4,11,1680
1984,4,12,1739
1984,4,13,1819
1984,4,14,1881
1984,4,15,1933
1984,4,16,1949
1984,4,17,1957
1984,4,18,1935
1984,4,19,1890
1984,4,20,1846
1984,4,21,1816
1984,4,22,1805
1984,4,23,1798
1984,4,24,1868
1984,4,25,1975
1984,4,26,1955
1984,4,27,1923
1984,4,28,1919
1984,4,29,1946
1984,4,30,2021
1984,5,1,2081
1984,5,2,2105
1984,5,3,2108
1984,5,4,2063
1984,5,5,2036
1984,5,6,2028
1984,5,7,2016
1984,5,8,2019
1984,5,9,2026
1984,5,10,2006
1984,5,11,2088
1984,5,12,2228
1984,5,13,2432
1984,5,14,2433
1984,5,15,2366
1984,5,16,2255
1984,5,17,2190
1984,5,18,2149
1984,5,19,2129
1984,5,20,2099
1984,5,21,2095
1984,5,22,2104
1984,5,23,2114
1984,5,24,2089
1984,5,25,2066
1984,5,26,2089
1984,5,27,2130
1984,5,28,2193
1984,5,29,2279
1984,5,30,2365
1984,5,31,2413
1984,6,1,2392
1984,6,2,2443
1984,6,3,2564
1984,6,4,2462
1984,6,5,2368
1984,6,6,2311
1984,6,7,2278
1984,6,8,2238
1984,6,9,2235
1984,6,10,2293
1984,6,11,2340
1984,6,12,2404
1984,6,13,2523
1984,6,14,2529
1984,6,15,2527
1984,6,16,2514
1984,6,17,2578
1984,6,18,2673
1984,6,19,2712
1984,6,20,2696
1984,6,21,2568
1984,6,22,2530
1984,6,23,2534
1984,6,24,2516
1984,6,25,2530
1984,6,26,2493
1984,6,27,2431
1984,6,28,2465
1984,6,29,2495
1984,6,30,2488
1984,7,1,2425
1984,7,2,2369
1984,7,3,2310
1984,7,4,2252
1984,7,5,2230
1984,7,6,2188
1984,7,7,2186
1984,7,8,2165
1984,7,9,2175
1984,7,10,2346
1984,7,11,2442
1984,7,12,2363
1984,7,13,2431
1984,7,14,2618
1984,7,15,2551
1984,7,16,2445
1984,7,17,2474
1984,7,18,2409
1984,7,19,2263
1984,7,20,2163
1984,7,21,2209
1984,7,22,2409
1984,7,23,2320
1984,7,24,2212
1984,7,25,2159
1984,7,26,2156
1984,7,27,2196
1984,7,28,2271
1984,7,29,2445
1984,7,30,2591
1984,7,31,2647
1984,8,1,2601
1984,8,2,2512
1984,8,3,2444
1984,8,4,2304
1984,8,5,2203
1984,8,6,2150
1984,8,7,2227
1984,8,8,2343
1984,8,9,2397
1984,8,10,2321
1984,8,11,2291
1984,8,12,2340
1984,8,13,2385
1984,8,14,2512
1984,8,15,2528
1984,8,16,2552
1984,8,17,2473
1984,8,18,2325
1984,8,19,2208
1984,8,20,2166
1984,8,21,2127
1984,8,22,2075
1984,8,23,2154
1984,8,24,2415
1984,8,25,2552
1984,8,26,2605
1984,8,27,2609
1984,8,28,2608
1984,8,29,2580
1984,8,30,2488
1984,8,31,2371
1984,9,1,2306
1984,9,2,2280
1984,9,3,2278
1984,9,4,2342
1984,9,5,2407
1984,9,6,2355
1984,9,7,2264
1984,9,8,2268
1984,9,9,2311
1984,9,10,2366
1984,9,11,2435
1984,9,12,2328
1984,9,13,2263
1984,9,14,2210
1984,9,15,2187
1984,9,16,2148
1984,9,17,2111
1984,9,18,2078
1984,9,19,2017
1984,9,20,1962
1984,9,21,1951
1984,9,22,2050
1984,9,23,2158
1984,9,24,2263
1984,9,25,2331
1984,9,26,2312
1984,9,27,2246
1984,9,28,2135
1984,9,29,2037
1984,9,30,1998
1984,10,1,1992
1984,10,2,2057
1984,10,3,2109
1984,10,4,2082
1984,10,5,2067
1984,10,6,2088
1984,10,7,2130
1984,10,8,2164
1984,10,9,2214
1984,10,10,2313
1984,10,11,2432
1984,10,12,2580
1984,10,13,2652
1984,10,14,2549
1984,10,15,2408
1984,10,16,2301
1984,10,17,2217
1984,10,18,2155
1984,10,19,2123
1984,10,20,2132
1984,10,21,2180
1984,10,22,2217
1984,10,23,2298
1984,10,24,2309
1984,10,25,2277
1984,10,26,2209
1984,10,27,2105
1984,10,28,2014
1984,10,29,1960
1984,10,30,1924
1984,10,31,1913
1984,11,1,1892
1984,11,2,1869
1984,11,3,1889
1984,11,4,1848
1984,11,5,1805
1984,11,6,1913
1984,11,7,1910
1984,11,8,1935
1984,11,9,1929
1984,11,10,1889
1984,11,11,1842
1984,11,12,1788
1984,11,13,1732
1984,11,14,1715
1984,11,15,1733
1984,11,16,1750
1984,11,17,1748
1984,11,18,1787
1984,11,19,1846
1984,11,20,1895
1984,11,21,1922
1984,11,22,1973
1984,11,23,1990
1984,11,24,1930
1984,11,25,1846
1984,11,26,1742
1984,11,27,1706
1984,11,28,1729
1984,11,29,1765
1984,11,30,1753
1984,12,1,1742
1984,12,2,1751
1984,12,3,1762
1984,12,4,1749
1984,12,5,1731
1984,12,6,1750
1984,12,7,1784
1984,12,8,1838
1984,12,9,1827
1984,12,10,1827
1984,12,11,1832
1984,12,12,1840
1984,12,13,1858
1984,12,14,1890
1984,12,15,1830
1984,12,16,1815
1984,12,17,1810
1984,12,18,1740
1984,12,19,1694
1984,12,20,1766
1984,12,21,1842
1984,12,22,1873
1984,12,23,1868
1984,12,24,1861
1984,12,25,1871
1984,12,26,1833
1984,12,27,1771
1984,12,28,1768
1984,12,29,1711
1984,12,30,1612
1984,12,31,1634
1985,1,1,1614
1985,1,2,1556
1985,1,3,1555
1985,1,4,1562
1985,1,5,1525
1985,1,6,1528
1985,1,7,1501
1985,1,8,1457
1985,1,9,1465
1985,1,10,1444
1985,1,11,1419
1985,1,12,1390
1985,1,13,1378
1985,1,14,1397
1985,1,15,1419
1985,1,16,1426
1985,1,17,1389
1985,1,18,1374
1985,1,19,1387
1985,1,20,1416
1985,1,21,1435
1985,1,22,1478
1985,1,23,1490
1985,1,24,1470
1985,1,25,1457
1985,1,26,1459
1985,1,27,1483
1985,1,28,1497
1985,1,29,1529
1985,1,30,1535
1985,1,31,1483
1985,2,1,1444
1985,2,2,1421
1985,2,3,1415
1985,2,4,1473
1985,2,5,1529
1985,2,6,1587
1985,2,7,1598
1985,2,8,1578
1985,2,9,1568
1985,2,10,1519
1985,2,11,1449
1985,2,12,1386
1985,2,13,1354
1985,2,14,1386
1985,2,15,1386
1985,2,16,1409
1985,2,17,1426
1985,2,18,1445
1985,2,19,1478
1985,2,20,1474
1985,2,21,1494
1985,2,22,1510
1985,2,23,1520
1985,2,24,1539
1985,2,25,1571
1985,2,26,1609
1985,2,27,1651
1985,2,28,1700
1985,3,1,1703
1985,3,2,1688
1985,3,3,1671
1985,3,4,1626
1985,3,5,1637
1985,3,6,1782
1985,3,7,1884
1985,3,8,1907
1985,3,9,1867
1985,3,10,1788
1985,3,11,1696
1985,3,12,1646
1985,3,13,1639
1985,3,14,1629
1985,3,15,1608
1985,3,16,1580
1985,3,17,1628
1985,3,18,1719
1985,3,19,1807
1985,3,20,1845
1985,3,21,1829
1985,3,22,1811
1985,3,23,1796
1985,3,24,1800
1985,3,25,1788
1985,3,26,1724
1985,3,27,1695
1985,3,28,1693
1985,3,29,1661
1985,3,30,1630
1985,3,31,1608
1985,4,1,1600
1985,4,2,1647
1985,4,3,1755
1985,4,4,1871
1985,4,5,1935
1985,4,6,1950
1985,4,7,1930
1985,4,8,1893
1985,4,9,1811
1985,4,10,1749
1985,4,11,1700
1985,4,12,1656
1985,4,13,1636
1985,4,14,1649
1985,4,15,1650
1985,4,16,1660
1985,4,17,1720
1985,4,18,1776
1985,4,19,1788
1985,4,20,1802
1985,4,21,1809
1985,4,22,1816
1985,4,23,1803
1985,4,24,1747
1985,4,25,1728
1985,4,26,1747
1985,4,27,1788
1985,4,28,1779
1985,4,29,1811
1985,4,30,1891
1985,5,1,1965
1985,5,2,2072
1985,5,3,2216
1985,5,4,2290
1985,5,5,2261
1985,5,6,2145
1985,5,7,2047
1985,5,8,1913
1985,5,9,1762
1985,5,10,1772
1985,5,11,1819
1985,5,12,1825
1985,5,13,1803
1985,5,14,1810
1985,5,15,1822
1985,5,16,1803
1985,5,17,1831
1985,5,18,1873
1985,5,19,2009
1985,5,20,2067
1985,5,21,2041
1985,5,22,1982
1985,5,23,2180
1985,5,24,2761
1985,5,25,2531
1985,5,26,2102
1985,5,27,2073
1985,5,28,2046
1985,5,29,2035
1985,5,30,2112
1985,5,31,2227
1985,6,1,2297
1985,6,2,2333
1985,6,3,2344
1985,6,4,2274
1985,6,5,2224
1985,6,6,2317
1985,6,7,2448
1985,6,8,2361
1985,6,9,2224
1985,6,10,2144
1985,6,11,2097
1985,6,12,2092
1985,6,13,2131
1985,6,14,2264
1985,6,15,2418
1985,6,16,2655
1985,6,17,2599
1985,6,18,2406
1985,6,19,2305
1985,6,20,2237
1985,6,21,2231
1985,6,22,2271
1985,6,23,2386
1985,6,24,2499
1985,6,25,2455
1985,6,26,2376
1985,6,27,2386
1985,6,28,2499
1985,6,29,2726
1985,6,30,2845
1985,7,1,2831
1985,7,2,2719
1985,7,3,2597
1985,7,4,2489
1985,7,5,2504
1985,7,6,2568
1985,7,7,2566
1985,7,8,2619
1985,7,9,2673
1985,7,10,2537
1985,7,11,2314
1985,7,12,2178
1985,7,13,2145
1985,7,14,2166
1985,7,15,2206
1985,7,16,2245
1985,7,17,2236
1985,7,18,2229
1985,7,19,2226
1985,7,20,2230
1985,7,21,2218
1985,7,22,2202
1985,7,23,2216
1985,7,24,2181
1985,7,25,2119
1985,7,26,2106
1985,7,27,2116
1985,7,28,2156
1985,7,29,2207
1985,7,30,2297
1985,7,31,2412
1985,8,1,2439
1985,8,2,2359
1985,8,3,2277
1985,8,4,2233
1985,8,5,2285
1985,8,6,2375
1985,8,7,2279
1985,8,8,2149
1985,8,9,2087
1985,8,10,2069
1985,8,11,2071
1985,8,12,2128
1985,8,13,2209
1985,8,14,2289
1985,8,15,2288
1985,8,16,2360
1985,8,17,2457
1985,8,18,2468
1985,8,19,2491
1985,8,20,2483
1985,8,21,2411
1985,8,22,2309
1985,8,23,2320
1985,8,24,2259
1985,8,25,2183
1985,8,26,2163
1985,8,27,2185
1985,8,28,2248
1985,8,29,2320
1985,8,30,2352
1985,8,31,2340
1985,9,1,2351
1985,9,2,2364
1985,9,3,2346
1985,9,4,2273
1985,9,5,2168
1985,9,6,2105
1985,9,7,2111
1985,9,8,2153
1985,9,9,2186
1985,9,10,2188
1985,9,11,2169
1985,9,12,2174
1985,9,13,2321
1985,9,14,2449
1985,9,15,2501
1985,9,16,2470
1985,9,17,2384
1985,9,18,2324
1985,9,19,2134
1985,9,20,1974
1985,9,21,1899
1985,9,22,1818
1985,9,23,1790
1985,9,24,1787
1985,9,25,1823
1985,9,26,1912
1985,9,27,1983
1985,9,28,1995
1985,9,29,1964
1985,9,30,1970
1985,10,1,2139
1985,10,2,2203
1985,10,3,2174
1985,10,4,2130
1985,10,5,2067
1985,10,6,2023
1985,10,7,2033
1985,10,8,2068
1985,10,9,2126
1985,10,10,2236
1985,10,11,2347
1985,10,12,2412
1985,10,13,2443
1985,10,14,2522
1985,10,15,2695
1985,10,16,2676
1985,10,17,2425
1985,10,18,2198
1985,10,19,2056
1985,10,20,1986
1985,10,21,1926
1985,10,22,1905
1985,10,23,1920
1985,10,24,1963
1985,10,25,2043
1985,10,26,2117
1985,10,27,2131
1985,10,28,2121
1985,10,29,2098
1985,10,30,2070
1985,10,31,2045
1985,11,1,2014
1985,11,2,2000
1985,11,3,2009
1985,11,4,2016
1985,11,5,2016
1985,11,6,1979
1985,11,7,1933
1985,11,8,1922
1985,11,9,1976
1985,11,10,2072
1985,11,11,2167
1985,11,12,2229
1985,11,13,2254
1985,11,14,2197
1985,11,15,2178
1985,11,16,2163
1985,11,17,2130
1985,11,18,2167
1985,11,19,2199
1985,11,20,2034
1985,11,21,1904
1985,11,22,1855
1985,11,23,1842
1985,11,24,1906
1985,11,25,1917
1985,11,26,1927
1985,11,27,1963
1985,11,28,1989
1985,11,29,1960
1985,11,30,1937
1985,12,1,1927
1985,12,2,1892
1985,12,3,1852
1985,12,4,1827
1985,12,5,1831
1985,12,6,1857
1985,12,7,1872
1985,12,8,1913
1985,12,9,1973
1985,12,10,1999
1985,12,11,2012
1985,12,12,2052
1985,12,13,2054
1985,12,14,2005
1985,12,15,1889
1985,12,16,1813
1985,12,17,1794
1985,12,18,1789
1985,12,19,1761
1985,12,20,1710
1985,12,21,1672
1985,12,22,1662
1985,12,23,1661
1985,12,24,1736
1985,12,25,1742
1985,12,26,1763
1985,12,27,1784
1985,12,28,1783
1985,12,29,1751
1985,12,30,1657
1985,12,31,1612
1986,1,1,1654
1986,1,2,1660
1986,1,3,1647
1986,1,4,1645
1986,1,5,1632
1986,1,6,1611
1986,1,7,1618
1986,1,8,1656
1986,1,9,1673
1986,1,10,1651
1986,1,11,1700
1986,1,12,1702
1986,1,13,1621
1986,1,14,1598
1986,1,15,1578
1986,1,16,1528
1986,1,17,1504
1986,1,18,1490
1986,1,19,1465
1986,1,20,1475
1986,1,21,1470
1986,1,22,1438
1986,1,23,1461
1986,1,24,1487
1986,1,25,1483
1986,1,26,1574
1986,1,27,1560
1986,1,28,1562
1986,1,29,-32767
1986,1,30,-32767
1986,1,31,-32767
1986,2,1,-32767
1986,2,2,-32767
1986,2,3,-32767
1986,2,4,1516
1986,2,5,1495
1986,2,6,1483
1986,2,7,1507
1986,2,8,1546
1986,2,9,1565
1986,2,10,1623
1986,2,11,1626
1986,2,12,1530
1986,2,13,1494
1986,2,14,1473
1986,2,15,1464
1986,2,16,1412
1986,2,17,1380
1986,2,18,1359
1986,2,19,1307
1986,2,20,1282
1986,2,21,1306
1986,2,22,1387
1986,2,23,1504
1986,2,24,1510
1986,2,25,1530
1986,2,26,1569
1986,2,27,-32767
1986,2,28,-32767
1986,3,1,-32767
1986,3,2,-32767
1986,3,3,-32767
1986,3,4,1446
1986,3,5,1491
1986,3,6,1530
1986,3,7,1572
1986,3,8,1579
1986,3,9,1662
1986,3,10,1812
1986,3,11,1833
1986,3,12,1760
1986,3,13,1730
1986,3,14,1709
1986,3,15,1698
1986,3,16,1624
1986,3,17,1557
1986,3,18,1579
1986,3,19,1585
1986,3,20,1594
1986,3,21,1601
1986,3,22,1613
1986,3,23,1625
1986,3,24,1642
1986,3,25,1713
1986,3,26,-32767
1986,3,27,-32767
1986,3,28,-32767
1986,3,29,-32767
1986,3,30,-32767
1986,3,31,-32767
1986,4,1,1687
1986,4,2,1659
1986,4,3,1663
1986,4,4,1703
1986,4,5,1729
1986,4,6,1719
1986,4,7,1752
1986,4,8,1791
1986,4,9,1817
1986,4,10,1812
1986,4,11,1770
1986,4,12,1743
1986,4,13,1762
1986,4,14,1774
1986,4,15,1790
1986,4,16,1799
1986,4,17,1818
1986,4,18,1839
1986,4,19,1808
1986,4,20,1817
1986,4,21,1829
1986,4,22,1861
1986,4,23,1925
1986,4,24,1904
1986,4,25,1891
1986,4,26,1860
1986,4,27,1817
1986,4,28,1755
1986,4,29,1703
1986,4,30,-32767
1986,5,1,-32767
1986,5,2,-32767
1986,5,3,-32767
1986,5,4,-32767
1986,5,5,-32767
1986,5,6,1762
1986,5,7,1748
1986,5,8,1736
1986,5,9,1749
1986,5,10,1751
1986,5,11,1761
1986,5,12,1770
1986,5,13,1799
1986,5,14,1858
1986,5,15,1887
1986,5,16,1918
1986,5,17,1952
1986,5,18,1982
1986,5,19,2000
1986,5,20,2050
1986,5,21,2152
1986,5,22,2215
1986,5,23,2209
1986,5,24,2167
1986,5,25,2150
1986,5,26,2106
1986,5,27,2022
1986,5,28,-32767
1986,5,29,-32767
1986,5,30,-32767
1986,5,31,-32767
1986,6,1,-32767
1986,6,2,-32767
1986,6,3,1856
1986,6,4,1864
1986,6,5,1904
1986,6,6,1935
1986,6,7,1980
1986,6,8,2024
1986,6,9,2047
1986,6,10,2082
1986,6,11,2103
1986,6,12,2078
1986,6,13,2019
1986,6,14,2043
1986,6,15,2116
1986,6,16,2149
1986,6,17,2148
1986,6,18,2159
1986,6,19,2236
1986,6,20,2378
1986,6,21,2449
1986,6,22,2378
1986,6,23,2322
1986,6,24,2393
1986,6,25,-32767
1986,6,26,-32767
1986,6,27,-32767
1986,6,28,-32767
1986,6,29,-32767
1986,6,30,-32767
1986,7,1,2319
1986,7,2,2184
1986,7,3,2132
1986,7,4,2142
1986,7,5,2142
1986,7,6,2246
1986,7,7,2481
1986,7,8,2574
1986,7,9,2398
1986,7,10,2338
1986,7,11,2296
1986,7,12,2286
1986,7,13,2298
1986,7,14,2264
1986,7,15,2271
1986,7,16,2282
1986,7,17,2323
1986,7,18,2383
1986,7,19,2418
1986,7,20,2484
1986,7,21,2640
1986,7,22,2813
1986,7,23,2668
1986,7,24,2594
1986,7,25,2702
1986,7,26,2571
1986,7,27,2368
1986,7,28,2276
1986,7,29,2249
1986,7,30,-32767
1986,7,31,-32767
1986,8,1,-32767
1986,8,2,-32767
1986,8,3,-32767
1986,8,4,-32767
1986,8,5,2278
1986,8,6,2345
1986,8,7,2376
1986,8,8,2383
1986,8,9,2404
1986,8,10,2449
1986,8,11,2471
1986,8,12,2470
1986,8,13,2459
1986,8,14,2340
1986,8,15,2251
1986,8,16,2208
1986,8,17,2213
1986,8,18,2340
1986,8,19,2452
1986,8,20,2457
1986,8,21,2507
1986,8,22,2609
1986,8,23,2535
1986,8,24,2432
1986,8,25,2297
1986,8,26,2116
1986,8,27,-32767
1986,8,28,-32767
1986,8,29,-32767
1986,8,30,-32767
1986,8,31,-32767
1986,9,1,-32767
1986,9,2,2148
1986,9,3,2202
1986,9,4,2219
1986,9,5,2276
1986,9,6,2343
1986,9,7,2302
1986,9,8,2339
1986,9,9,2314
1986,9,10,2271
1986,9,11,2224
1986,9,12,2162
1986,9,13,2081
1986,9,14,2016
1986,9,15,2031
1986,9,16,2079
1986,9,17,2128
1986,9,18,2197
1986,9,19,2205
1986,9,20,2110
1986,9,21,2186
1986,9,22,2206
1986,9,23,2161
1986,9,24,2117
1986,9,25,2085
1986,9,26,2068
1986,9,27,2001
1986,9,28,1949
1986,9,29,1972
1986,9,30,2011
1986,10,1,2038
1986,10,2,2080
1986,10,3,2186
1986,10,4,2304
1986,10,5,2318
1986,10,6,2260
1986,10,7,2166
1986,10,8,2090
1986,10,9,2082
1986,10,10,1998
1986,10,11,1930
1986,10,12,1911
1986,10,13,1923
1986,10,14,1993
1986,10,15,2109
1986,10,16,2147
1986,10,17,2149
1986,10,18,2128
1986,10,19,2080
1986,10,20,2034
1986,10,21,2016
1986,10,22,2003
1986,10,23,1988
1986,10,24,1977
1986,10,25,1971
1986,10,26,2000
